#{"args": {"env": "full_car", "seed": null, "alg": "sac", "num_timesteps": 20000000000.0, "network": "mlp_big", "num_env": null, "play": false, "prefix": "", "model_path": null, "lstm_on": true, "network_size": 64, "layer_size": 2, "window_size": 4, "pallet_counts": 200}}
0.64,1652752241.1752756
0.64,1652752241.1757312
0.64,1652752241.1761901
0.64,1652752241.176635
0.64,1652752241.1776457
0.64,1652752241.178114
0.64,1652752241.1785822
0.64,1652752241.1795259
0.64,1652752241.180482
0.64,1652752241.1834261
0.64,1652752241.1839116
0.64,1652752241.184941
0.64,1652752241.185415
0.64,1652752241.18794
0.64,1652752241.1889777
0.64,1652752241.1899886
0.64,1652752241.1909838
0.64,1652752241.1919916
0.64,1652752241.1941545
0.64,1652752241.1947312
0.64,1652752241.1958556
0.64,1652752241.1964478
0.64,1652752241.1970782
0.12,1652752268.6410053
0.2,1652752268.6415935
0.36,1652752268.6427798
0.48,1652752268.6445265
0.64,1652752268.6464202
0.64,1652752268.6470735
0.64,1652752268.649322
0.64,1652752268.6497078
0.64,1652752268.6505609
0.64,1652752268.6511796
0.64,1652752268.651844
0.64,1652752268.6544194
0.64,1652752268.6553311
0.64,1652752268.6566057
0.64,1652752268.6570897
0.64,1652752268.6575258
0.64,1652752268.6579564
0.64,1652752268.6597207
0.64,1652752268.6601617
0.64,1652752268.6615644
0.64,1652752268.662478
0.64,1652752268.6639826
0.64,1652752268.6649384
0.64,1652752268.6654227
0.64,1652752268.6658914
0.64,1652752268.6684413
0.64,1652752268.6716983
0.64,1652752268.672919
0.64,1652752268.6739826
0.64,1652752268.6755662
0.64,1652752268.6771107
0.64,1652752268.679094
0.64,1652752268.6795824
0.64,1652752268.6800933
0.64,1652752268.682712
0.64,1652752268.685294
0.64,1652752268.6869984
0.64,1652752268.6898372
0.64,1652752268.691028
